,Path,CarProfile,Velocity,Translation,Rotation,Position,HIC15_max,HIC36_max,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,BrIC_abs_max,Chest_Resultant_Acceleration_max,Chest_Resultant_Acceleration_CLIP3ms_max
125,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=240_pos=initial.txt,FCR,40,-200,240,initial,1235.447,1235.447,34.824,144.846,18.554,1.147,40.972,31.565
126,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=270_pos=initial.txt,FCR,40,-200,270,initial,3373.301,3373.301,74.324,307.569,27.35,1.441,43.864,35.343
127,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=300_pos=initial.txt,FCR,40,-200,300,initial,1233.903,1251.121,64.688,123.764,19.594,1.131,43.95,35.991
128,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=30_pos=initial.txt,FCR,40,-200,30,initial,812.273,812.273,62.773,116.575,55.969,1.016,25.762,18.826
129,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=330_pos=initial.txt,FCR,40,-200,330,initial,525.174,525.174,36.501,105.336,37.717,1.169,25.578,17.707
130,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=60_pos=initial.txt,FCR,40,-200,60,initial,1951.291,2498.292,94.633,162.084,21.46,1.744,30.552,22.521
131,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=90_pos=initial.txt,FCR,40,-200,90,initial,4758.522,5460.044,136.662,299.535,20.917,1.91,45.593,23.817
132,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=0_pos=initial.txt,FCR,40,-400,0,initial,104.169,153.394,40.579,22.123,47.023,0.845,32.446,27.484
133,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=120_pos=initial.txt,FCR,40,-400,120,initial,1934.113,2376.54,97.312,143.404,43.572,1.641,31.307,22.808
134,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=150_pos=initial.txt,FCR,40,-400,150,initial,667.258,667.258,51.686,87.824,77.097,0.943,25.157,18.749
135,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=180_pos=initial.txt,FCR,40,-400,180,initial,93.689,161.672,37.265,9.982,30.688,0.872,53.442,35.107
136,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=210_pos=initial.txt,FCR,40,-400,210,initial,868.975,868.975,58.027,105.282,23.708,0.878,30.464,19.806
137,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=240_pos=initial.txt,FCR,40,-400,240,initial,1280.318,1280.713,47.527,123.771,35.907,1.194,38.059,27.12
138,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=270_pos=initial.txt,FCR,40,-400,270,initial,1884.301,1884.301,41.07,189.932,38.621,1.373,31.239,27.693
139,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=300_pos=initial.txt,FCR,40,-400,300,initial,1708.073,1708.073,53.469,207.506,22.476,1.219,50.572,42.013
140,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=30_pos=initial.txt,FCR,40,-400,30,initial,918.408,918.408,65.992,149.46,25.215,1.037,25.718,22.516
141,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=330_pos=initial.txt,FCR,40,-400,330,initial,619.967,619.967,39.211,116.729,46.815,1.2,28.191,15.842
142,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=60_pos=initial.txt,FCR,40,-400,60,initial,2003.588,2543.58,99.822,165.787,11.958,1.741,27.877,21.462
143,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=90_pos=initial.txt,FCR,40,-400,90,initial,3184.163,3794.608,111.48,178.842,35.879,1.896,35.776,31.392
144,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=0_pos=initial.txt,FCR,40,0,0,initial,84.018,149.09,36.487,9.375,16.2,0.912,50.09,29.815
145,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=120_pos=initial.txt,FCR,40,0,120,initial,1927.341,2359.81,94.755,152.575,19.958,1.706,27.563,22.636
146,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=150_pos=initial.txt,FCR,40,0,150,initial,756.57,756.57,56.945,94.364,67.765,0.975,26.591,18.418
147,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=180_pos=initial.txt,FCR,40,0,180,initial,0.0,0.0,0.918,0.0,0.0,0.0,1.0,1.0
148,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=210_pos=initial.txt,FCR,40,0,210,initial,541.747,541.747,37.633,112.383,36.014,1.164,25.69,18.043
149,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=240_pos=initial.txt,FCR,40,0,240,initial,1150.199,1150.199,51.192,129.51,8.676,1.125,44.144,33.081
150,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=270_pos=initial.txt,FCR,40,0,270,initial,3229.654,3229.654,66.373,209.962,7.309,1.385,44.447,42.593
151,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=300_pos=initial.txt,FCR,40,0,300,initial,1258.645,1258.645,34.586,137.39,7.87,1.118,43.418,35.097
152,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=30_pos=initial.txt,FCR,40,0,30,initial,669.222,669.222,54.777,89.437,70.615,0.907,25.754,18.543
153,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=330_pos=initial.txt,FCR,40,0,330,initial,669.583,669.583,38.84,117.596,29.657,1.062,24.963,21.416
154,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=60_pos=initial.txt,FCR,40,0,60,initial,0.0,0.0,0.918,0.396,0.0,0.0,1.0,1.0
155,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=90_pos=initial.txt,FCR,40,0,90,initial,5303.243,5769.542,199.686,303.806,13.003,1.924,69.936,25.982
156,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=0_pos=initial.txt,FCR,40,200,0,initial,90.981,171.821,35.302,8.82,24.383,0.876,52.586,31.571
157,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=120_pos=initial.txt,FCR,40,200,120,initial,2595.287,2883.037,112.452,177.62,18.561,1.672,66.72,23.24
158,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=150_pos=initial.txt,FCR,40,200,150,initial,745.279,745.279,57.347,123.697,52.001,0.989,26.871,18.863
159,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=180_pos=initial.txt,FCR,40,200,180,initial,107.773,152.135,40.177,13.119,30.289,0.878,32.912,27.796
160,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=210_pos=initial.txt,FCR,40,200,210,initial,444.461,444.461,44.263,102.304,42.835,1.189,26.382,16.758
161,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=240_pos=initial.txt,FCR,40,200,240,initial,4958.86,4958.86,139.436,387.646,45.077,1.13,69.823,52.536
162,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=270_pos=initial.txt,FCR,40,200,270,initial,16847.686,16847.686,60.376,963.174,389.748,1.58,45.747,42.333
163,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=300_pos=initial.txt,FCR,40,200,300,initial,1212.788,1226.956,63.334,136.044,27.329,1.172,41.113,30.623
164,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=30_pos=initial.txt,FCR,40,200,30,initial,591.871,591.871,60.539,81.065,72.926,0.931,25.607,21.513
165,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=330_pos=initial.txt,FCR,40,200,330,initial,715.677,715.677,37.744,125.053,10.677,0.911,24.183,18.85
166,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=60_pos=initial.txt,FCR,40,200,60,initial,1989.076,2483.438,91.683,157.981,48.717,1.688,31.889,25.37
167,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=90_pos=initial.txt,FCR,40,200,90,initial,5045.369,5393.691,215.278,296.205,28.475,1.913,36.278,21.938
168,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=0_pos=initial.txt,FCR,40,400,0,initial,95.464,147.748,39.861,13.235,37.431,0.836,37.245,35.918
169,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=120_pos=initial.txt,FCR,40,400,120,initial,2256.681,2635.544,106.726,206.886,44.029,1.54,26.186,23.047
170,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=150_pos=initial.txt,FCR,40,400,150,initial,716.684,716.684,62.657,107.16,13.619,0.977,28.431,21.559
171,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=180_pos=initial.txt,FCR,40,400,180,initial,112.677,167.251,37.802,20.621,44.775,0.89,33.678,25.514
172,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=210_pos=initial.txt,FCR,40,400,210,initial,650.217,650.217,48.501,102.802,54.717,1.236,33.161,19.696
173,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=240_pos=initial.txt,FCR,40,400,240,initial,1268.997,1339.503,67.663,125.206,57.691,1.277,49.658,31.881
174,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=270_pos=initial.txt,FCR,40,400,270,initial,1363.593,1363.593,61.28,147.437,46.447,1.417,39.375,21.864
175,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=300_pos=initial.txt,FCR,40,400,300,initial,2176.997,2176.997,38.28,237.465,119.688,1.253,37.44,35.796
176,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=30_pos=initial.txt,FCR,40,400,30,initial,473.506,473.506,57.735,71.175,63.525,0.92,31.245,18.692
177,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=330_pos=initial.txt,FCR,40,400,330,initial,910.712,910.712,56.776,121.149,26.37,0.864,35.4,17.646
178,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=60_pos=initial.txt,FCR,40,400,60,initial,1721.154,1932.288,85.972,145.182,51.516,1.49,31.426,23.834
179,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=90_pos=initial.txt,FCR,40,400,90,initial,0.0,0.0,0.918,0.396,0.0,0.0,1.0,1.0
180,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=0_pos=initial.txt,FCR,60,-200,0,initial,91.189,130.679,40.07,9.027,22.243,0.861,33.455,27.474
181,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=120_pos=initial.txt,FCR,60,-200,120,initial,2133.353,2635.144,96.059,161.098,53.843,1.744,28.322,24.159
182,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=150_pos=initial.txt,FCR,60,-200,150,initial,644.623,644.623,55.23,86.079,71.936,0.929,24.001,19.687
183,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=180_pos=initial.txt,FCR,60,-200,180,initial,93.776,130.951,35.423,7.417,43.195,0.943,47.799,26.553
184,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=210_pos=initial.txt,FCR,60,-200,210,initial,620.459,620.459,29.44,114.456,9.762,0.976,24.816,18.728
185,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=240_pos=initial.txt,FCR,60,-200,240,initial,1286.021,1286.021,66.405,139.017,25.799,1.162,43.268,31.95
186,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=270_pos=initial.txt,FCR,60,-200,270,initial,0.0,0.0,0.918,0.396,0.0,0.0,1.0,0.028
187,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=300_pos=initial.txt,FCR,60,-200,300,initial,3600.954,3600.954,55.293,337.188,30.076,1.169,69.026,50.357
188,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=30_pos=initial.txt,FCR,60,-200,30,initial,782.682,782.682,58.01,116.819,62.057,1.002,25.773,18.697
189,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=330_pos=initial.txt,FCR,60,-200,330,initial,493.041,493.041,33.572,104.223,37.918,1.168,26.427,17.512
190,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=60_pos=initial.txt,FCR,60,-200,60,initial,1930.633,2351.759,96.082,160.44,33.46,1.667,26.537,20.723
191,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=90_pos=initial.txt,FCR,60,-200,90,initial,4442.302,4971.037,153.588,227.356,13.289,1.896,52.155,23.737
192,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=0_pos=initial.txt,FCR,60,-400,0,initial,102.489,152.044,38.808,18.186,37.489,0.862,32.433,26.311
193,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=120_pos=initial.txt,FCR,60,-400,120,initial,1912.858,2441.121,114.301,149.286,36.056,1.617,33.395,25.577
194,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=150_pos=initial.txt,FCR,60,-400,150,initial,547.308,547.308,80.545,81.232,71.656,0.943,25.185,21.803
195,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=180_pos=initial.txt,FCR,60,-400,180,initial,92.871,161.081,37.493,13.763,30.789,0.868,55.109,36.161
196,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=210_pos=initial.txt,FCR,60,-400,210,initial,852.076,852.076,44.824,117.957,22.49,0.879,25.786,19.209
197,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=240_pos=initial.txt,FCR,60,-400,240,initial,1190.152,1190.152,40.137,122.838,28.598,1.198,34.583,26.804
198,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=270_pos=initial.txt,FCR,60,-400,270,initial,2181.68,2181.68,53.747,208.052,42.577,1.404,39.655,33.768
199,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=300_pos=initial.txt,FCR,60,-400,300,initial,1249.769,1276.175,39.839,107.938,41.465,1.233,44.397,38.633
200,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=30_pos=initial.txt,FCR,60,-400,30,initial,858.334,858.334,69.594,144.101,35.549,1.035,24.895,22.481
201,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=330_pos=initial.txt,FCR,60,-400,330,initial,559.42,559.42,36.885,113.919,50.762,1.211,28.545,16.058
202,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=60_pos=initial.txt,FCR,60,-400,60,initial,1884.893,2438.431,94.968,157.574,9.669,1.727,25.872,19.294
203,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=90_pos=initial.txt,FCR,60,-400,90,initial,3149.556,3741.639,113.891,211.966,39.852,1.892,32.651,25.091
204,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=0_pos=initial.txt,FCR,60,0,0,initial,93.136,152.18,38.28,10.41,21.66,0.941,48.521,32.976
205,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=120_pos=initial.txt,FCR,60,0,120,initial,2034.091,2401.87,95.175,164.465,22.188,1.655,27.456,20.133
206,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=150_pos=initial.txt,FCR,60,0,150,initial,769.881,769.881,59.791,99.655,62.693,0.96,29.394,18.552
207,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=180_pos=initial.txt,FCR,60,0,180,initial,97.274,142.134,37.825,8.38,31.19,0.988,42.747,27.147
208,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=210_pos=initial.txt,FCR,60,0,210,initial,551.527,551.527,57.052,122.164,36.638,1.178,28.381,17.303
209,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=240_pos=initial.txt,FCR,60,0,240,initial,1404.18,1404.18,71.315,151.103,13.726,1.146,43.217,34.523
210,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=270_pos=initial.txt,FCR,60,0,270,initial,3212.142,3212.142,85.601,243.62,11.646,1.374,54.506,43.791
211,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=300_pos=initial.txt,FCR,60,0,300,initial,1300.235,1300.235,34.283,131.635,9.426,1.123,40.12,32.523
212,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=30_pos=initial.txt,FCR,60,0,30,initial,662.023,662.023,56.621,88.638,71.659,0.931,26.391,22.09
213,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=330_pos=initial.txt,FCR,60,0,330,initial,636.769,636.769,33.999,122.74,28.332,1.073,22.465,21.267
214,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=60_pos=initial.txt,FCR,60,0,60,initial,2083.436,2696.127,94.733,167.416,36.579,1.754,31.817,25.836
215,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=90_pos=initial.txt,FCR,60,0,90,initial,4718.944,5292.197,152.297,230.533,19.941,1.894,41.934,26.583
216,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=0_pos=initial.txt,FCR,60,200,0,initial,92.942,165.578,35.191,16.992,36.693,0.923,54.719,34.803
217,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=120_pos=initial.txt,FCR,60,200,120,initial,2320.767,2800.039,112.432,159.906,12.442,1.719,29.147,20.364
218,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=150_pos=initial.txt,FCR,60,200,150,initial,812.98,812.98,62.564,119.271,52.57,0.994,27.487,21.021
219,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=180_pos=initial.txt,FCR,60,200,180,initial,109.312,145.173,40.415,13.375,28.717,0.914,33.207,27.457
220,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=210_pos=initial.txt,FCR,60,200,210,initial,466.716,466.716,37.183,107.34,41.605,1.181,29.81,19.158
221,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=240_pos=initial.txt,FCR,60,200,240,initial,4174.572,4174.572,61.791,431.2,16.176,1.134,72.689,51.955
222,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=270_pos=initial.txt,FCR,60,200,270,initial,4257.242,4257.242,66.45,408.715,85.126,1.607,50.83,36.57
223,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=300_pos=initial.txt,FCR,60,200,300,initial,1134.263,1134.263,44.263,122.089,27.974,1.183,36.54,33.369
224,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=30_pos=initial.txt,FCR,60,200,30,initial,627.033,627.033,85.839,88.299,67.746,0.916,27.517,21.533
225,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=330_pos=initial.txt,FCR,60,200,330,initial,744.112,744.112,36.882,124.086,10.345,0.929,25.808,19.307
226,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=60_pos=initial.txt,FCR,60,200,60,initial,1885.744,2394.608,131.274,170.289,50.12,1.664,33.588,25.081
227,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=90_pos=initial.txt,FCR,60,200,90,initial,4780.758,5114.838,210.601,286.037,24.326,1.904,48.46,22.742
228,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=0_pos=initial.txt,FCR,60,400,0,initial,83.362,142.176,36.166,10.546,34.664,0.822,42.756,35.201
229,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=120_pos=initial.txt,FCR,60,400,120,initial,1971.769,2351.49,97.167,190.378,47.552,1.522,27.029,23.257
230,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=150_pos=initial.txt,FCR,60,400,150,initial,806.207,840.457,76.167,119.099,16.351,0.965,27.917,19.511
231,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=180_pos=initial.txt,FCR,60,400,180,initial,118.896,167.176,41.3,47.107,30.757,0.939,33.975,26.638
232,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=210_pos=initial.txt,FCR,60,400,210,initial,601.75,601.75,51.02,104.665,56.991,1.235,28.794,19.758
233,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=240_pos=initial.txt,FCR,60,400,240,initial,1279.917,1342.971,71.654,123.123,71.48,1.262,45.64,27.719
234,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=270_pos=initial.txt,FCR,60,400,270,initial,1462.686,1463.12,69.324,148.959,50.936,1.421,29.545,23.627
235,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=300_pos=initial.txt,FCR,60,400,300,initial,1691.474,1691.474,72.275,135.088,54.125,1.191,38.182,32.513
236,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=30_pos=initial.txt,FCR,60,400,30,initial,478.858,478.858,55.919,70.23,61.524,0.933,32.053,21.371
237,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=330_pos=initial.txt,FCR,60,400,330,initial,935.326,935.326,27.463,116.442,27.202,0.855,21.622,18.352
