Id,Path,CarProfile,Velocity,Translation,Rotation,GifPath,Head_Collision_XYZ_index,Head_Collision_X,Head_Collision_Y,Head_Collision_Z,Front_Height,Hood_Front_Width,Hood_Back_Width,Hood_Length,Hood_Angle,Windscreen_Length,Windscreen_Angle
945,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=330_pos=initial.txt,SUV,100,400,330,,94,303.157,344.735,1157.447,935,1388,1520,1105,10.0,900,31
946,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=60_pos=initial.txt,SUV,100,400,60,,96,321.563,506.27,1152.068,935,1388,1520,1105,10.0,900,31
947,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=90_pos=initial.txt,SUV,100,400,90,,94,320.532,392.577,1152.193,935,1388,1520,1105,10.0,900,31
948,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=0_pos=initial.txt,SUV,20,-200,0,,72,413.859,-215.394,1417.256,935,1388,1520,1105,10.0,900,31
949,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=120_pos=initial.txt,SUV,20,-200,120,,93,332.093,-223.044,1151.357,935,1388,1520,1105,10.0,900,31
950,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=150_pos=initial.txt,SUV,20,-200,150,,126,710.464,-391.685,1164.82,935,1388,1520,1105,10.0,900,31
951,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=180_pos=initial.txt,SUV,20,-200,180,,219,2242.055,-40.328,1003.47,935,1388,1520,1105,10.0,900,31
952,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=210_pos=initial.txt,SUV,20,-200,210,,93,340.793,-45.537,1148.827,935,1388,1520,1105,10.0,900,31
953,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=240_pos=initial.txt,SUV,20,-200,240,,82,170.355,-136.866,1154.528,935,1388,1520,1105,10.0,900,31
954,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=270_pos=initial.txt,SUV,20,-200,270,,77,151.425,-140.383,1157.17,935,1388,1520,1105,10.0,900,31
955,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=300_pos=initial.txt,SUV,20,-200,300,,83,172.853,-154.197,1153.865,935,1388,1520,1105,10.0,900,31
956,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=30_pos=initial.txt,SUV,20,-200,30,,116,614.034,15.759,1157.701,935,1388,1520,1105,10.0,900,31
957,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=330_pos=initial.txt,SUV,20,-200,330,,94,362.754,-265.955,1151.485,935,1388,1520,1105,10.0,900,31
958,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=60_pos=initial.txt,SUV,20,-200,60,,93,330.981,-70.307,1152.142,935,1388,1520,1105,10.0,900,31
959,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=90_pos=initial.txt,SUV,20,-200,90,,88,295.008,-138.815,1144.759,935,1388,1520,1105,10.0,900,31
960,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=0_pos=initial.txt,SUV,20,-400,0,,85,567.253,-418.631,1365.71,935,1388,1520,1105,10.0,900,31
961,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=120_pos=initial.txt,SUV,20,-400,120,,95,316.936,-429.681,1151.205,935,1388,1520,1105,10.0,900,31
962,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=150_pos=initial.txt,SUV,20,-400,150,,126,679.399,-567.902,1150.976,935,1388,1520,1105,10.0,900,31
963,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=210_pos=initial.txt,SUV,20,-400,210,C:\Users\geork\projects\AIThesis\src\gifs\Q2_Type=SUV_Vel=20_tra=-400_rot=210_pos=initial.metadb.gif,94,321.627,-258.062,1149.316,935,1388,1520,1105,10.0,900,31
964,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=240_pos=initial.txt,SUV,20,-400,240,,83,179.911,-316.379,1154.379,935,1388,1520,1105,10.0,900,31
965,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=270_pos=initial.txt,SUV,20,-400,270,,80,156.055,-315.549,1157.632,935,1388,1520,1105,10.0,900,31
966,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=300_pos=initial.txt,SUV,20,-400,300,,91,207.757,-344.946,1115.731,935,1388,1520,1105,10.0,900,31
967,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=30_pos=initial.txt,SUV,20,-400,30,,119,648.756,-163.293,1161.682,935,1388,1520,1105,10.0,900,31
968,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=330_pos=initial.txt,SUV,20,-400,330,,98,382.0,-481.334,1150.527,935,1388,1520,1105,10.0,900,31
969,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=60_pos=initial.txt,SUV,20,-400,60,,95,340.851,-256.791,1146.234,935,1388,1520,1105,10.0,900,31
970,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=90_pos=initial.txt,SUV,20,-400,90,,91,300.196,-321.278,1141.107,935,1388,1520,1105,10.0,900,31
971,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=0_pos=initial.txt,SUV,20,0,0,,84,577.209,2.978,1389.372,935,1388,1520,1105,10.0,900,31
972,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=120_pos=initial.txt,SUV,20,0,120,,92,332.259,-31.686,1151.865,935,1388,1520,1105,10.0,900,31
973,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=150_pos=initial.txt,SUV,20,0,150,C:\Users\geork\projects\AIThesis\src\gifs\Q1_Type=SUV_Vel=20_tra=0_rot=150_pos=initial.metadb.gif,120,694.891,-215.718,1160.891,935,1388,1520,1105,10.0,900,31
974,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=180_pos=initial.txt,SUV,20,0,180,,81,533.007,86.782,1398.423,935,1388,1520,1105,10.0,900,31
975,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=210_pos=initial.txt,SUV,20,0,210,,94,372.409,161.613,1148.865,935,1388,1520,1105,10.0,900,31
976,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=240_pos=initial.txt,SUV,20,0,240,,83,177.037,48.229,1147.334,935,1388,1520,1105,10.0,900,31
977,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=270_pos=initial.txt,SUV,20,0,270,,77,155.788,44.555,1150.961,935,1388,1520,1105,10.0,900,31
978,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=300_pos=initial.txt,SUV,20,0,300,,83,181.921,30.715,1143.5,935,1388,1520,1105,10.0,900,31
979,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=30_pos=initial.txt,SUV,20,0,30,,116,625.31,245.876,1160.752,935,1388,1520,1105,10.0,900,31
980,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=330_pos=initial.txt,SUV,20,0,330,,93,346.633,-66.831,1147.426,935,1388,1520,1105,10.0,900,31
981,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=60_pos=initial.txt,SUV,20,0,60,,93,331.728,106.13,1152.602,935,1388,1520,1105,10.0,900,31
982,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=90_pos=initial.txt,SUV,20,0,90,,87,282.231,37.169,1148.173,935,1388,1520,1105,10.0,900,31
983,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=0_pos=initial.txt,SUV,20,200,0,,86,590.731,212.937,1394.527,935,1388,1520,1105,10.0,900,31
984,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=120_pos=initial.txt,SUV,20,200,120,,93,332.117,154.284,1151.388,935,1388,1520,1105,10.0,900,31
985,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=150_pos=initial.txt,SUV,20,200,150,,125,751.504,-1.708,1163.816,935,1388,1520,1105,10.0,900,31
986,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=180_pos=initial.txt,SUV,20,200,180,,81,512.831,295.855,1403.478,935,1388,1520,1105,10.0,900,31
987,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=210_pos=initial.txt,SUV,20,200,210,,95,372.31,360.245,1149.795,935,1388,1520,1105,10.0,900,31
988,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=240_pos=initial.txt,SUV,20,200,240,,85,176.95,242.666,1151.802,935,1388,1520,1105,10.0,900,31
989,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=270_pos=initial.txt,SUV,20,200,270,,78,153.349,221.15,1155.937,935,1388,1520,1105,10.0,900,31
990,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=300_pos=initial.txt,SUV,20,200,300,,83,172.392,218.46,1151.783,935,1388,1520,1105,10.0,900,31
991,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=30_pos=initial.txt,SUV,20,200,30,,122,665.107,460.883,1158.451,935,1388,1520,1105,10.0,900,31
992,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=330_pos=initial.txt,SUV,20,200,330,,93,334.06,135.987,1150.63,935,1388,1520,1105,10.0,900,31
993,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=60_pos=initial.txt,SUV,20,200,60,,93,314.03,307.841,1153.083,935,1388,1520,1105,10.0,900,31
994,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=90_pos=initial.txt,SUV,20,200,90,,89,283.805,220.369,1146.195,935,1388,1520,1105,10.0,900,31
995,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=0_pos=initial.txt,SUV,20,400,0,,85,545.732,418.4,1393.478,935,1388,1520,1105,10.0,900,31
996,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=120_pos=initial.txt,SUV,20,400,120,,99,376.764,338.312,1152.452,935,1388,1520,1105,10.0,900,31
997,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=150_pos=initial.txt,SUV,20,400,150,,121,656.783,277.682,1155.963,935,1388,1520,1105,10.0,900,31
998,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=180_pos=initial.txt,SUV,20,400,180,C:\Users\geork\projects\AIThesis\src\gifs\Q2_Type=SUV_Vel=20_tra=400_rot=180_pos=initial.metadb.gif,85,527.014,510.868,1443.412,935,1388,1520,1105,10.0,900,31
999,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=210_pos=initial.txt,SUV,20,400,210,,99,364.636,554.528,1150.237,935,1388,1520,1105,10.0,900,31
1000,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=240_pos=initial.txt,SUV,20,400,240,,92,198.887,432.042,1124.628,935,1388,1520,1105,10.0,900,31
1001,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=270_pos=initial.txt,SUV,20,400,270,,95,253.622,397.868,1088.76,935,1388,1520,1105,10.0,900,31
1002,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=300_pos=initial.txt,SUV,20,400,300,C:\Users\geork\projects\AIThesis\src\gifs\Q3_Type=SUV_Vel=20_tra=400_rot=300_pos=initial.metadb.gif,85,171.244,396.932,1157.021,935,1388,1520,1105,10.0,900,31
1003,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=30_pos=initial.txt,SUV,20,400,30,,135,722.893,699.179,1152.61,935,1388,1520,1105,10.0,900,31
1004,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=330_pos=initial.txt,SUV,20,400,330,,95,309.129,340.521,1154.302,935,1388,1520,1105,10.0,900,31
1005,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=60_pos=initial.txt,SUV,20,400,60,,96,302.325,492.666,1153.391,935,1388,1520,1105,10.0,900,31
1006,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=90_pos=initial.txt,SUV,20,400,90,,93,304.357,395.012,1153.084,935,1388,1520,1105,10.0,900,31
1007,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=0_pos=initial.txt,SUV,40,-200,0,,85,588.166,-207.612,1367.265,935,1388,1520,1105,10.0,900,31
1008,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=120_pos=initial.txt,SUV,40,-200,120,,93,333.174,-221.616,1151.464,935,1388,1520,1105,10.0,900,31
1009,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=150_pos=initial.txt,SUV,40,-200,150,,123,680.355,-371.045,1157.712,935,1388,1520,1105,10.0,900,31
1010,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=180_pos=initial.txt,SUV,40,-200,180,,86,594.197,-124.981,1381.268,935,1388,1520,1105,10.0,900,31
1011,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=210_pos=initial.txt,SUV,40,-200,210,C:\Users\geork\projects\AIThesis\src\gifs\Q3_Type=SUV_Vel=40_tra=-200_rot=210_pos=initial.metadb.gif,93,344.287,-47.41,1147.509,935,1388,1520,1105,10.0,900,31
1012,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=240_pos=initial.txt,SUV,40,-200,240,,83,178.302,-137.076,1147.025,935,1388,1520,1105,10.0,900,31
1013,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=270_pos=initial.txt,SUV,40,-200,270,,77,151.922,-137.951,1157.841,935,1388,1520,1105,10.0,900,31
1014,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=300_pos=initial.txt,SUV,40,-200,300,,83,172.112,-150.691,1154.573,935,1388,1520,1105,10.0,900,31
1015,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=30_pos=initial.txt,SUV,40,-200,30,,116,612.742,18.663,1152.363,935,1388,1520,1105,10.0,900,31
1016,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=330_pos=initial.txt,SUV,40,-200,330,,93,359.081,-266.37,1147.858,935,1388,1520,1105,10.0,900,31
1017,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.txt,SUV,40,-200,60,C:\Users\geork\projects\AIThesis\src\gifs\Q5_Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.metadb.gif,93,330.75,-71.496,1151.479,935,1388,1520,1105,10.0,900,31
1018,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=90_pos=initial.txt,SUV,40,-200,90,,88,291.925,-139.075,1147.821,935,1388,1520,1105,10.0,900,31
1019,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=0_pos=initial.txt,SUV,40,-400,0,,81,492.533,-408.715,1401.528,935,1388,1520,1105,10.0,900,31
1020,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=120_pos=initial.txt,SUV,40,-400,120,,94,310.338,-428.994,1159.563,935,1388,1520,1105,10.0,900,31
1021,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=150_pos=initial.txt,SUV,40,-400,150,,127,687.038,-572.346,1150.195,935,1388,1520,1105,10.0,900,31
1022,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=180_pos=initial.txt,SUV,40,-400,180,,83,548.938,-331.592,1404.177,935,1388,1520,1105,10.0,900,31
1023,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=210_pos=initial.txt,SUV,40,-400,210,,93,325.823,-266.305,1151.41,935,1388,1520,1105,10.0,900,31
1024,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=240_pos=initial.txt,SUV,40,-400,240,,84,173.382,-317.762,1151.571,935,1388,1520,1105,10.0,900,31
1025,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=270_pos=initial.txt,SUV,40,-400,270,,80,155.47,-315.478,1159.325,935,1388,1520,1105,10.0,900,31
1026,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=300_pos=initial.txt,SUV,40,-400,300,,91,209.701,-348.561,1114.163,935,1388,1520,1105,10.0,900,31
1027,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=30_pos=initial.txt,SUV,40,-400,30,,118,649.074,-157.113,1160.733,935,1388,1520,1105,10.0,900,31
1028,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=330_pos=initial.txt,SUV,40,-400,330,,96,367.402,-472.273,1150.151,935,1388,1520,1105,10.0,900,31
1029,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=60_pos=initial.txt,SUV,40,-400,60,,95,338.264,-252.222,1152.426,935,1388,1520,1105,10.0,900,31
1030,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=90_pos=initial.txt,SUV,40,-400,90,,91,302.975,-321.142,1139.949,935,1388,1520,1105,10.0,900,31
1031,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=0_pos=initial.txt,SUV,40,0,0,,83,568.081,-2.728,1394.9,935,1388,1520,1105,10.0,900,31
1032,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=120_pos=initial.txt,SUV,40,0,120,,92,335.619,-29.895,1148.245,935,1388,1520,1105,10.0,900,31
1033,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=150_pos=initial.txt,SUV,40,0,150,,121,705.514,-223.923,1161.071,935,1388,1520,1105,10.0,900,31
1034,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=180_pos=initial.txt,SUV,40,0,180,,78,499.296,91.186,1395.706,935,1388,1520,1105,10.0,900,31
1035,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=210_pos=initial.txt,SUV,40,0,210,,94,365.785,158.743,1146.676,935,1388,1520,1105,10.0,900,31
1036,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=240_pos=initial.txt,SUV,40,0,240,C:\Users\geork\projects\AIThesis\src\gifs\Q3_Type=SUV_Vel=40_tra=0_rot=240_pos=initial.metadb.gif,83,177.155,50.894,1146.91,935,1388,1520,1105,10.0,900,31
1037,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=270_pos=initial.txt,SUV,40,0,270,,77,158.66,44.111,1149.881,935,1388,1520,1105,10.0,900,31
1038,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=300_pos=initial.txt,SUV,40,0,300,,83,180.783,31.661,1144.611,935,1388,1520,1105,10.0,900,31
1039,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=30_pos=initial.txt,SUV,40,0,30,,117,652.024,252.696,1158.192,935,1388,1520,1105,10.0,900,31
1040,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=330_pos=initial.txt,SUV,40,0,330,,92,350.84,-69.673,1149.781,935,1388,1520,1105,10.0,900,31
1041,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=60_pos=initial.txt,SUV,40,0,60,,93,331.2,109.947,1152.758,935,1388,1520,1105,10.0,900,31
1042,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=90_pos=initial.txt,SUV,40,0,90,,87,283.207,35.369,1148.524,935,1388,1520,1105,10.0,900,31
1043,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=0_pos=initial.txt,SUV,40,200,0,,82,556.073,204.607,1397.014,935,1388,1520,1105,10.0,900,31
1044,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=120_pos=initial.txt,SUV,40,200,120,,93,333.032,156.327,1150.517,935,1388,1520,1105,10.0,900,31
1045,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=150_pos=initial.txt,SUV,40,200,150,,122,722.203,7.802,1163.537,935,1388,1520,1105,10.0,900,31
1046,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=180_pos=initial.txt,SUV,40,200,180,,78,470.189,299.392,1414.793,935,1388,1520,1105,10.0,900,31
1047,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=210_pos=initial.txt,SUV,40,200,210,,95,372.41,357.48,1146.195,935,1388,1520,1105,10.0,900,31
1048,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=240_pos=initial.txt,SUV,40,200,240,,85,176.977,242.435,1151.24,935,1388,1520,1105,10.0,900,31
1049,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=270_pos=initial.txt,SUV,40,200,270,C:\Users\geork\projects\AIThesis\src\gifs\Q4_Type=SUV_Vel=40_tra=200_rot=270_pos=initial.metadb.gif,79,156.057,221.94,1151.614,935,1388,1520,1105,10.0,900,31
1050,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=300_pos=initial.txt,SUV,40,200,300,C:\Users\geork\projects\AIThesis\src\gifs\Q4_Type=SUV_Vel=40_tra=200_rot=300_pos=initial.metadb.gif,82,171.985,216.664,1155.297,935,1388,1520,1105,10.0,900,31
1051,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=30_pos=initial.txt,SUV,40,200,30,,121,641.478,463.984,1160.962,935,1388,1520,1105,10.0,900,31
1052,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=330_pos=initial.txt,SUV,40,200,330,,93,332.335,139.133,1146.893,935,1388,1520,1105,10.0,900,31
1053,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=60_pos=initial.txt,SUV,40,200,60,,93,316.599,308.226,1150.889,935,1388,1520,1105,10.0,900,31
1054,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=90_pos=initial.txt,SUV,40,200,90,,89,287.087,220.026,1145.159,935,1388,1520,1105,10.0,900,31
1055,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=0_pos=initial.txt,SUV,40,400,0,,84,527.562,411.407,1393.885,935,1388,1520,1105,10.0,900,31
1056,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=120_pos=initial.txt,SUV,40,400,120,,99,367.965,333.53,1160.964,935,1388,1520,1105,10.0,900,31
1057,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=150_pos=initial.txt,SUV,40,400,150,,119,654.061,261.993,1156.689,935,1388,1520,1105,10.0,900,31
1058,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=180_pos=initial.txt,SUV,40,400,180,,81,502.526,515.569,1433.427,935,1388,1520,1105,10.0,900,31
1059,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=210_pos=initial.txt,SUV,40,400,210,,98,363.273,546.305,1148.744,935,1388,1520,1105,10.0,900,31
1060,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=240_pos=initial.txt,SUV,40,400,240,C:\Users\geork\projects\AIThesis\src\gifs\Q3_Type=SUV_Vel=40_tra=400_rot=240_pos=initial.metadb.gif,92,199.725,434.261,1122.478,935,1388,1520,1105,10.0,900,31
1061,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=270_pos=initial.txt,SUV,40,400,270,,95,251.891,400.938,1088.953,935,1388,1520,1105,10.0,900,31
1062,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=300_pos=initial.txt,SUV,40,400,300,,85,169.178,396.398,1159.124,935,1388,1520,1105,10.0,900,31
1063,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=30_pos=initial.txt,SUV,40,400,30,,138,750.204,708.452,1156.866,935,1388,1520,1105,10.0,900,31
