FCR_VelPath,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,MaxAccel,MaxAccelIndex
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=210_pos=initial.txt,FCR,40,-400,210,58.027,105.282,23.708,120,141,128,106.0845505057169,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=240_pos=initial.txt,FCR,40,-400,240,47.527,123.771,35.907,113,121,119,125.30609856666993,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=270_pos=initial.txt,FCR,40,-400,270,41.07,189.932,38.621,108,263,53,192.70782902881763,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=300_pos=initial.txt,FCR,40,-400,300,53.469,207.506,22.476,111,131,126,208.39830528341636,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=30_pos=initial.txt,FCR,40,-400,30,65.992,149.46,25.215,118,118,124,164.41653532719877,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=330_pos=initial.txt,FCR,40,-400,330,39.211,116.729,46.815,117,117,124,126.1786759401128,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=60_pos=initial.txt,FCR,40,-400,60,99.822,165.787,11.958,116,148,115,187.1626023274949,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=90_pos=initial.txt,FCR,40,-400,90,111.48,178.842,35.879,110,110,113,213.10001493664896,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=0_pos=initial.txt,FCR,40,0,0,36.487,9.375,16.2,196,160,63,37.01032037148558,63
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=120_pos=initial.txt,FCR,40,0,120,94.755,152.575,19.958,111,112,110,176.64877660770821,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=150_pos=initial.txt,FCR,40,0,150,56.945,94.364,67.765,124,124,128,129.3658441861684,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=210_pos=initial.txt,FCR,40,0,210,37.633,112.383,36.014,113,112,118,117.27795257847913,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=240_pos=initial.txt,FCR,40,0,240,51.192,129.51,8.676,105,36,114,129.6621480193815,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=270_pos=initial.txt,FCR,40,0,270,66.373,209.962,7.309,102,149,97,217.27573672409903,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=300_pos=initial.txt,FCR,40,0,300,34.586,137.39,7.87,106,40,116,139.00903319568837,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=30_pos=initial.txt,FCR,40,0,30,54.777,89.437,70.615,126,127,129,121.1005626204932,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=330_pos=initial.txt,FCR,40,0,330,38.84,117.596,29.657,112,116,125,118.65402818699415,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=90_pos=initial.txt,FCR,40,0,90,199.686,303.806,13.003,114,114,114,363.7879358101365,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=0_pos=initial.txt,FCR,40,200,0,35.302,8.82,24.383,193,160,60,36.15597069641472,60
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=120_pos=initial.txt,FCR,40,200,120,112.452,177.62,18.561,111,122,110,205.2775891250674,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=150_pos=initial.txt,FCR,40,200,150,57.347,123.697,52.001,123,123,123,145.92371369657505,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=180_pos=initial.txt,FCR,40,200,180,40.177,13.119,30.289,249,141,67,40.53082060605238,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=210_pos=initial.txt,FCR,40,200,210,44.263,102.304,42.835,116,116,147,111.89353545670099,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=240_pos=initial.txt,FCR,40,200,240,139.436,387.646,45.077,106,107,108,387.72641771873117,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=270_pos=initial.txt,FCR,40,200,270,60.376,963.174,389.748,103,103,103,1040.794369294915,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=300_pos=initial.txt,FCR,40,200,300,63.334,136.044,27.329,107,116,116,137.93934633018964,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=30_pos=initial.txt,FCR,40,200,30,60.539,81.065,72.926,129,129,140,118.41084236673599,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=330_pos=initial.txt,FCR,40,200,330,37.744,125.053,10.677,114,163,126,125.24137793077813,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=60_pos=initial.txt,FCR,40,200,60,91.683,157.981,48.717,112,112,112,189.04262730664743,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=90_pos=initial.txt,FCR,40,200,90,215.278,296.205,28.475,115,107,115,366.75004685752936,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=0_pos=initial.txt,FCR,40,400,0,39.861,13.235,37.431,148,149,73,40.76204688187285,73
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=120_pos=initial.txt,FCR,40,400,120,106.726,206.886,44.029,120,120,120,236.91941438598906,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=150_pos=initial.txt,FCR,40,400,150,62.657,107.16,13.619,121,125,128,119.31606725416322,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=180_pos=initial.txt,FCR,40,400,180,37.802,20.621,44.775,144,141,77,52.88594385089482,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=210_pos=initial.txt,FCR,40,400,210,48.501,102.802,54.717,120,120,126,116.53128416438223,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=240_pos=initial.txt,FCR,40,400,240,67.663,125.206,57.691,111,114,124,128.82863182150155,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=270_pos=initial.txt,FCR,40,400,270,61.28,147.437,46.447,113,116,121,150.16333052712972,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=300_pos=initial.txt,FCR,40,400,300,38.28,237.465,119.688,117,117,60,265.92419091350075,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=30_pos=initial.txt,FCR,40,400,30,57.735,71.175,63.525,132,132,135,107.08753226216393,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=330_pos=initial.txt,FCR,40,400,330,56.776,121.149,26.37,119,119,131,123.9913569165206,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=60_pos=initial.txt,FCR,40,400,60,85.972,145.182,51.516,118,118,122,174.4128531416191,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=0_pos=initial.txt,FCR,60,-200,0,40.07,9.027,22.243,151,151,65,40.47835131276965,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=120_pos=initial.txt,FCR,60,-200,120,96.059,161.098,53.843,110,110,109,191.0630380502728,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=150_pos=initial.txt,FCR,60,-200,150,55.23,86.079,71.936,126,126,129,120.18273262411701,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=180_pos=initial.txt,FCR,60,-200,180,35.423,7.417,43.195,238,161,66,44.13860017037241,161
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=210_pos=initial.txt,FCR,60,-200,210,29.44,114.456,9.762,114,123,71,115.08975845399972,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=240_pos=initial.txt,FCR,60,-200,240,66.405,139.017,25.799,106,295,295,140.358024273641,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=300_pos=initial.txt,FCR,60,-200,300,55.293,337.188,30.076,107,108,111,337.7872657472451,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=30_pos=initial.txt,FCR,60,-200,30,58.01,116.819,62.057,122,122,122,144.43998791885855,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=330_pos=initial.txt,FCR,60,-200,330,33.572,104.223,37.918,115,118,120,109.10061793592189,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=60_pos=initial.txt,FCR,60,-200,60,96.082,160.44,33.46,111,112,111,188.1234044264562,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=90_pos=initial.txt,FCR,60,-200,90,153.588,227.356,13.289,115,106,115,274.52658993256006,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=0_pos=initial.txt,FCR,60,-400,0,38.808,18.186,37.489,146,146,71,42.399474442497514,146
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=120_pos=initial.txt,FCR,60,-400,120,114.301,149.286,36.056,116,116,132,187.86068618260714,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=150_pos=initial.txt,FCR,60,-400,150,80.545,81.232,71.656,130,130,141,117.93197240782501,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=180_pos=initial.txt,FCR,60,-400,180,37.493,13.763,30.789,148,148,71,38.153865059781296,71
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=210_pos=initial.txt,FCR,60,-400,210,44.824,117.957,22.49,116,124,128,119.85415427927394,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=240_pos=initial.txt,FCR,60,-400,240,40.137,122.838,28.598,113,119,148,123.8592041230687,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=270_pos=initial.txt,FCR,60,-400,270,53.747,208.052,42.577,107,107,113,217.22131118515972,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=300_pos=initial.txt,FCR,60,-400,300,39.839,107.938,41.465,110,115,123,112.67450876751138,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=30_pos=initial.txt,FCR,60,-400,30,69.594,144.101,35.549,119,118,120,158.2830370033378,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=330_pos=initial.txt,FCR,60,-400,330,36.885,113.919,50.762,117,117,123,125.44021925204054,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=60_pos=initial.txt,FCR,60,-400,60,94.968,157.574,9.669,116,117,115,175.78493938332716,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=90_pos=initial.txt,FCR,60,-400,90,113.891,211.966,39.852,110,111,110,242.76242724317947,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=0_pos=initial.txt,FCR,60,0,0,38.28,10.41,21.66,192,151,63,38.793035779634465,63
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=120_pos=initial.txt,FCR,60,0,120,95.175,164.465,22.188,111,111,111,191.30949844166128,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=150_pos=initial.txt,FCR,60,0,150,59.791,99.655,62.693,124,124,127,129.93845390414648,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=180_pos=initial.txt,FCR,60,0,180,37.825,8.38,31.19,56,152,68,38.56372287526193,68
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=210_pos=initial.txt,FCR,60,0,210,57.052,122.164,36.638,112,116,144,126.51428624467673,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=240_pos=initial.txt,FCR,60,0,240,71.315,151.103,13.726,105,138,114,153.51522895791155,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=270_pos=initial.txt,FCR,60,0,270,85.601,243.62,11.646,102,275,102,258.3133036392048,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=300_pos=initial.txt,FCR,60,0,300,34.283,131.635,9.426,106,300,300,133.00009901500073,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=30_pos=initial.txt,FCR,60,0,30,56.621,88.638,71.659,125,125,128,123.07574070059462,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=330_pos=initial.txt,FCR,60,0,330,33.999,122.74,28.332,111,115,117,123.80703471127963,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=60_pos=initial.txt,FCR,60,0,60,94.733,167.416,36.579,109,109,109,195.80725621385943,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=90_pos=initial.txt,FCR,60,0,90,152.297,230.533,19.941,105,113,104,265.2115759502213,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=0_pos=initial.txt,FCR,60,200,0,35.191,16.992,36.693,181,180,69,39.186413002468086,181
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=120_pos=initial.txt,FCR,60,200,120,112.432,159.906,12.442,111,112,110,194.0099175660873,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=150_pos=initial.txt,FCR,60,200,150,62.564,119.271,52.57,122,122,122,144.58018687565735,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=180_pos=initial.txt,FCR,60,200,180,40.415,13.375,28.717,150,150,72,40.876075325304896,72
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=210_pos=initial.txt,FCR,60,200,210,37.183,107.34,41.605,116,116,124,115.65386956777539,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=240_pos=initial.txt,FCR,60,200,240,61.791,431.2,16.176,106,110,111,431.93493767696077,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=270_pos=initial.txt,FCR,60,200,270,66.45,408.715,85.126,103,102,103,421.62758385689136,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=300_pos=initial.txt,FCR,60,200,300,44.263,122.089,27.974,107,118,298,122.55013843321434,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=30_pos=initial.txt,FCR,60,200,30,85.839,88.299,67.746,127,127,137,123.96309104729521,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=330_pos=initial.txt,FCR,60,200,330,36.882,124.086,10.345,115,124,126,124.17662722912071,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=60_pos=initial.txt,FCR,60,200,60,131.274,170.289,50.12,113,113,126,198.1435623228774,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=90_pos=initial.txt,FCR,60,200,90,210.601,286.037,24.326,116,116,116,356.0360948639899,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=0_pos=initial.txt,FCR,60,400,0,36.166,10.546,34.664,158,152,71,37.98160899698695,157
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=120_pos=initial.txt,FCR,60,400,120,97.167,190.378,47.552,120,120,120,218.96666750215658,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=150_pos=initial.txt,FCR,60,400,150,76.167,119.099,16.351,122,125,135,132.6704271531527,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=180_pos=initial.txt,FCR,60,400,180,41.3,47.107,30.757,262,239,76,51.90685273641622,262
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=210_pos=initial.txt,FCR,60,400,210,51.02,104.665,56.991,120,120,126,119.54505896104615,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=240_pos=initial.txt,FCR,60,400,240,71.654,123.123,71.48,115,115,123,142.6803516746437,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=270_pos=initial.txt,FCR,60,400,270,69.324,148.959,50.936,111,116,107,152.42134204237937,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=300_pos=initial.txt,FCR,60,400,300,72.275,135.088,54.125,114,120,123,138.98294883186207,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=30_pos=initial.txt,FCR,60,400,30,55.919,70.23,61.524,132,132,135,104.78630683443329,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=330_pos=initial.txt,FCR,60,400,330,27.463,116.442,27.202,120,119,128,119.02991555907279,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=60_pos=initial.txt,FCR,60,400,60,94.545,146.332,50.946,118,118,120,175.48038648236445,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=90_pos=initial.txt,FCR,60,400,90,110.045,167.291,34.504,113,111,111,197.41504129371702,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=0_pos=initial.txt,FCR,80,-200,0,40.232,8.674,28.478,223,148,67,40.61483477745539,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=120_pos=initial.txt,FCR,80,-200,120,133.916,170.87,44.26,110,109,124,195.12697000671128,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=150_pos=initial.txt,FCR,80,-200,150,55.104,68.995,57.145,129,129,133,99.19775740912695,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=180_pos=initial.txt,FCR,80,-200,180,35.951,12.154,21.476,156,160,67,36.600688340521685,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=210_pos=initial.txt,FCR,80,-200,210,30.816,113.549,11.428,111,278,118,113.87838262813536,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=240_pos=initial.txt,FCR,80,-200,240,73.116,130.044,24.509,106,294,115,133.32722748561153,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=270_pos=initial.txt,FCR,80,-200,270,80.194,379.54,17.123,101,103,100,382.93578059251655,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=300_pos=initial.txt,FCR,80,-200,300,77.011,349.804,29.43,107,107,111,351.36371498064506,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=30_pos=initial.txt,FCR,80,-200,30,55.002,114.0,58.364,125,125,126,139.13348692892018,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=330_pos=initial.txt,FCR,80,-200,330,33.088,105.18,31.748,115,115,150,110.86609221939771,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=60_pos=initial.txt,FCR,80,-200,60,117.236,164.001,23.826,111,111,110,197.35280381337378,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=90_pos=initial.txt,FCR,80,-200,90,155.464,221.813,22.099,114,104,114,271.3569834922256,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=0_pos=initial.txt,FCR,80,-400,0,43.479,21.145,47.971,138,138,70,52.84282696828397,138
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=120_pos=initial.txt,FCR,80,-400,120,194.339,250.361,53.621,122,121,122,320.1005733250098,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=150_pos=initial.txt,FCR,80,-400,150,110.46,70.72,67.285,130,130,140,116.36152811389167,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=180_pos=initial.txt,FCR,80,-400,180,36.895,10.146,35.772,149,153,69,38.69576320477476,153
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=210_pos=initial.txt,FCR,80,-400,210,55.636,108.453,17.049,115,114,127,109.77987854793793,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=240_pos=initial.txt,FCR,80,-400,240,75.75,167.407,38.734,289,289,119,171.9977674680692,289
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=270_pos=initial.txt,FCR,80,-400,270,41.242,192.975,56.872,109,112,55,199.34814107485425,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=300_pos=initial.txt,FCR,80,-400,300,44.769,152.216,54.953,114,120,123,160.74532390088368,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=30_pos=initial.txt,FCR,80,-400,30,77.691,148.603,30.904,117,117,118,165.24976789393685,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=330_pos=initial.txt,FCR,80,-400,330,40.348,143.45,22.801,113,113,136,145.64171448111972,113
